ts_us,action,trigger_reason,slug,side,price,size,filled_size,outcome_truth,pnl,up_filled,dn_filled,pair_cost
1778774183299548,CANCEL,cancel_age_20s,btc-updown-5m-1778773900,Up,0.4364,20.0,,,,,,
1778774035744069,CANCEL,cancel_displaced_3c,btc-updown-5m-1778773900,Up,0.4787,20.0,,,,,,
1778774006053555,CANCEL,cancel_age_20s,btc-updown-5m-1778773900,Down,0.4439,20.0,,,,,,
1778774170897637,CANCEL,cancel_age_20s,btc-updown-5m-1778773900,Up,0.5233,20.0,,,,,,
1778774002701547,CANCEL,cancel_displaced_3c,btc-updown-5m-1778773900,Up,0.4155,20.0,,,,,,
1778774109922576,CANCEL,cancel_age_20s,btc-updown-5m-1778773900,Up,0.5193,20.0,,,,,,
1778774101894388,CANCEL,cancel_displaced_3c,btc-updown-5m-1778773900,Down,0.5161,20.0,,,,,,
1778773999494385,CANCEL,cancel_displaced_3c,btc-updown-5m-1778773900,Down,0.4174,20.0,,,,,,
1778773910827433,CANCEL,cancel_age_20s,btc-updown-5m-1778773900,Up,0.4493,20.0,,,,,,
1778773960849626,CANCEL,cancel_displaced_3c,btc-updown-5m-1778773900,Up,0.4841,20.0,,,,,,
1778774007538927,CANCEL,cancel_age_20s,btc-updown-5m-1778773900,Up,0.5017,20.0,,,,,,
1778773953095540,CANCEL,cancel_age_20s,btc-updown-5m-1778773900,Down,0.4519,20.0,,,,,,
1778773996101179,CANCEL,cancel_displaced_3c,btc-updown-5m-1778773900,Down,0.4895,20.0,,,,,,
1778773938527924,CANCEL,cancel_displaced_3c,btc-updown-5m-1778773900,Down,0.5041,20.0,,,,,,
1778773999765047,CANCEL,cancel_displaced_3c,btc-updown-5m-1778773900,Down,0.4203,20.0,,,,,,
1778774012282406,CANCEL,cancel_displaced_3c,btc-updown-5m-1778773900,Up,0.4054,20.0,,,,,,
1778774167919117,CANCEL,cancel_age_20s,btc-updown-5m-1778773900,Down,0.4245,20.0,,,,,,
1778774009774454,CANCEL,cancel_age_20s,btc-updown-5m-1778773900,Down,0.4015,20.0,,,,,,
1778774027876592,CANCEL,cancel_age_20s,btc-updown-5m-1778773900,Down,0.4682,20.0,,,,,,
1778773989838381,CANCEL,cancel_age_20s,btc-updown-5m-1778773900,Up,0.5299,20.0,,,,,,
1778773986736426,CANCEL,cancel_displaced_3c,btc-updown-5m-1778773900,Down,0.4835,20.0,,,,,,
1778773961600658,FILL,maker_bid_hit,btc-updown-5m-1778773900,Down,0.4823,20.0,15.0,,,,,
1778774181712120,FILL,maker_bid_hit,btc-updown-5m-1778773900,Down,0.4659,20.0,5.0,,,,,
1778773981285580,FILL,maker_bid_hit,btc-updown-5m-1778773900,Down,0.5048,20.0,5.0,,,,,
1778773972945959,FILL,maker_bid_hit,btc-updown-5m-1778773900,Down,0.4043,20.0,5.0,,,,,
1778774122393161,FILL,maker_bid_hit,btc-updown-5m-1778773900,Down,0.4112,20.0,20.0,,,,,
1778774119176435,FILL,maker_bid_hit,btc-updown-5m-1778773900,Up,0.5038,20.0,10.0,,,,,
1778774094741049,FILL,maker_bid_hit,btc-updown-5m-1778773900,Down,0.5252,20.0,5.0,,,,,
1778774032647566,FILL,maker_bid_hit,btc-updown-5m-1778773900,Down,0.5361,20.0,5.0,,,,,
1778774163519273,FILL,maker_bid_hit,btc-updown-5m-1778773900,Down,0.4774,20.0,20.0,,,,,
1778774011326147,FILL,maker_bid_hit,btc-updown-5m-1778773900,Up,0.4759,20.0,15.0,,,,,
1778773931142601,FILL,maker_bid_hit,btc-updown-5m-1778773900,Down,0.4201,20.0,15.0,,,,,
1778774062472071,FILL,maker_bid_hit,btc-updown-5m-1778773900,Down,0.4082,20.0,10.0,,,,,
1778773990554234,FILL,maker_bid_hit,btc-updown-5m-1778773900,Down,0.493,20.0,5.0,,,,,
1778773920149570,FILL,maker_bid_hit,btc-updown-5m-1778773900,Down,0.4086,20.0,5.0,,,,,
1778774155234821,FILL,maker_bid_hit,btc-updown-5m-1778773900,Up,0.4513,20.0,20.0,,,,,
1778773982794545,FILL,maker_bid_hit,btc-updown-5m-1778773900,Down,0.4604,20.0,10.0,,,,,
1778774008790292,MERGE,merge_paired_>=5,btc-updown-5m-1778773900,BOTH,,12.0,,,,,,
1778774099717682,MERGE,merge_paired_>=5,btc-updown-5m-1778773900,BOTH,,6.0,,,,,,
1778774200000000,LOG_SLUG_COMPLETE,slug_resolved,btc-updown-5m-1778773900,,,,,Down,0.0649,,,
1778774328955853,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4844,20.0,,,,,,
1778774254672047,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.5477,20.0,,,,,,
1778774275122605,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4843,20.0,,,,,,
1778774223708561,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4484,20.0,,,,,,
1778774299306893,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4894,20.0,,,,,,
1778774203118520,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4282,20.0,,,,,,
1778774279946076,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4547,20.0,,,,,,
1778774213089147,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4505,20.0,,,,,,
1778774463811692,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5135,20.0,,,,,,
1778774404043188,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5232,20.0,,,,,,
1778774299102141,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4839,20.0,,,,,,
1778774407872018,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4053,20.0,,,,,,
1778774201296746,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5173,20.0,,,,,,
1778774497268887,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5353,20.0,,,,,,
1778774481332012,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5188,20.0,,,,,,
1778774207112451,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5184,20.0,,,,,,
1778774335892577,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4432,20.0,,,,,,
1778774203008019,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.519,20.0,,,,,,
1778774425645808,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4452,20.0,,,,,,
1778774386294665,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.545,20.0,,,,,,
1778774293798414,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4671,20.0,,,,,,
1778774332324441,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4614,20.0,,,,,,
1778774366147492,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4649,20.0,,,,,,
1778774366248797,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.5364,20.0,,,,,,
1778774448187760,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4846,20.0,,,,,,
1778774479700967,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5058,20.0,,,,,,
1778774333202418,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4844,20.0,,,,,,
1778774451658753,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.5125,20.0,,,,,,
1778774410294325,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5119,20.0,,,,,,
1778774403241739,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4748,20.0,,,,,,
1778774263384954,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4004,20.0,,,,,,
1778774376892297,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4915,20.0,,,,,,
1778774456932790,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5225,20.0,,,,,,
1778774239611763,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5137,20.0,,,,,,
1778774415400032,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5281,20.0,,,,,,
1778774318220696,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4856,20.0,,,,,,
1778774324794246,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4967,20.0,,,,,,
1778774201192048,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4851,20.0,,,,,,
1778774415734561,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.5215,20.0,,,,,,
1778774349471086,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4417,20.0,,,,,,
1778774404730442,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.5061,20.0,,,,,,
1778774487762928,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5457,20.0,,,,,,
1778774496393739,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5133,20.0,,,,,,
1778774475754007,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4258,20.0,,,,,,
1778774383219381,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5148,20.0,,,,,,
1778774363462073,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.5302,20.0,,,,,,
1778774356736290,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4571,20.0,,,,,,
1778774233787113,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4648,20.0,,,,,,
1778774352283361,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.423,20.0,,,,,,
1778774233467377,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4727,20.0,,,,,,
1778774451447570,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4025,20.0,,,,,,
1778774215568005,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4247,20.0,,,,,,
1778774342569145,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.5193,20.0,,,,,,
1778774411832657,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4888,20.0,,,,,,
1778774269260715,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4455,20.0,,,,,,
1778774247178948,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4816,20.0,,,,,,
1778774466749852,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4338,20.0,,,,,,
1778774465880719,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4706,20.0,,,,,,
1778774299677278,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5496,20.0,,,,,,
1778774344543942,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5278,20.0,,,,,,
1778774235219150,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.483,20.0,,,,,,
1778774459240929,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4779,20.0,,,,,,
1778774303867113,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5199,20.0,,,,,,
1778774288447843,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.5389,20.0,,,,,,
1778774349985468,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4771,20.0,,,,,,
1778774387184711,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4756,20.0,,,,,,
1778774413609736,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4277,20.0,,,,,,
1778774471447398,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5218,20.0,,,,,,
1778774492031256,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4724,20.0,,,,,,
1778774458359275,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.446,20.0,,,,,,
1778774451323263,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4211,20.0,,,,,,
1778774428822505,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4669,20.0,,,,,,
1778774292808522,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4581,20.0,,,,,,
1778774297373595,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4385,20.0,,,,,,
1778774446211318,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4111,20.0,,,,,,
1778774423839070,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5188,20.0,,,,,,
1778774429955993,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.5084,20.0,,,,,,
1778774321107933,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5201,20.0,,,,,,
1778774474626382,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4726,20.0,,,,,,
1778774317743506,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4439,20.0,,,,,,
1778774434027905,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4492,20.0,,,,,,
1778774441360939,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.413,20.0,,,,,,
1778774441991184,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.5497,20.0,,,,,,
1778774214274791,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.5324,20.0,,,,,,
1778774460967679,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4657,20.0,,,,,,
1778774485432704,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4195,20.0,,,,,,
1778774286763830,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.433,20.0,,,,,,
1778774350861530,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4006,20.0,,,,,,
1778774480729706,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.437,20.0,,,,,,
1778774243815824,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4339,20.0,,,,,,
1778774260488056,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.4491,20.0,,,,,,
1778774397158233,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.5335,20.0,,,,,,
1778774384892290,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.5042,20.0,,,,,,
1778774381164472,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Up,0.424,20.0,,,,,,
1778774310285486,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.5446,20.0,,,,,,
1778774296854634,POST_BID,post_initial_bid,btc-updown-5m-1778774200,Down,0.4416,20.0,,,,,,
1778774418773355,CANCEL,cancel_displaced_3c,btc-updown-5m-1778774200,Up,0.5003,20.0,,,,,,
1778774450818398,CANCEL,cancel_displaced_3c,btc-updown-5m-1778774200,Down,0.5328,20.0,,,,,,
1778774262996019,CANCEL,cancel_age_20s,btc-updown-5m-1778774200,Down,0.4285,20.0,,,,,,
1778774393176189,CANCEL,cancel_displaced_3c,btc-updown-5m-1778774200,Up,0.5448,20.0,,,,,,
1778774355546973,CANCEL,cancel_age_20s,btc-updown-5m-1778774200,Down,0.4884,20.0,,,,,,
1778774325289339,CANCEL,cancel_displaced_3c,btc-updown-5m-1778774200,Up,0.5233,20.0,,,,,,
1778774222895205,CANCEL,cancel_displaced_3c,btc-updown-5m-1778774200,Up,0.4802,20.0,,,,,,
1778774441559255,CANCEL,cancel_age_20s,btc-updown-5m-1778774200,Up,0.4045,20.0,,,,,,
1778774235002052,CANCEL,cancel_age_20s,btc-updown-5m-1778774200,Down,0.4078,20.0,,,,,,
1778774253761582,CANCEL,cancel_age_20s,btc-updown-5m-1778774200,Down,0.4525,20.0,,,,,,
1778774271808559,CANCEL,cancel_displaced_3c,btc-updown-5m-1778774200,Up,0.5289,20.0,,,,,,
1778774274873208,CANCEL,cancel_age_20s,btc-updown-5m-1778774200,Up,0.4315,20.0,,,,,,
1778774473311447,CANCEL,cancel_displaced_3c,btc-updown-5m-1778774200,Down,0.4476,20.0,,,,,,
1778774261741722,CANCEL,cancel_age_20s,btc-updown-5m-1778774200,Up,0.4238,20.0,,,,,,
1778774466798096,CANCEL,cancel_displaced_3c,btc-updown-5m-1778774200,Down,0.4086,20.0,,,,,,
1778774463960589,CANCEL,cancel_displaced_3c,btc-updown-5m-1778774200,Up,0.5363,20.0,,,,,,
1778774343611032,CANCEL,cancel_age_20s,btc-updown-5m-1778774200,Up,0.4361,20.0,,,,,,
1778774404155799,CANCEL,cancel_displaced_3c,btc-updown-5m-1778774200,Up,0.4317,20.0,,,,,,
1778774300909606,CANCEL,cancel_displaced_3c,btc-updown-5m-1778774200,Down,0.4864,20.0,,,,,,
1778774465052984,FILL,maker_bid_hit,btc-updown-5m-1778774200,Up,0.4916,20.0,15.0,,,,,
1778774289580165,FILL,maker_bid_hit,btc-updown-5m-1778774200,Up,0.5186,20.0,10.0,,,,,
1778774435464303,FILL,maker_bid_hit,btc-updown-5m-1778774200,Down,0.4483,20.0,20.0,,,,,
1778774371883224,FILL,maker_bid_hit,btc-updown-5m-1778774200,Up,0.408,20.0,10.0,,,,,
1778774219446316,FILL,maker_bid_hit,btc-updown-5m-1778774200,Down,0.4257,20.0,20.0,,,,,
1778774328288044,FILL,maker_bid_hit,btc-updown-5m-1778774200,Down,0.4277,20.0,10.0,,,,,
1778774428568637,FILL,maker_bid_hit,btc-updown-5m-1778774200,Up,0.4522,20.0,10.0,,,,,
1778774485733486,FILL,maker_bid_hit,btc-updown-5m-1778774200,Down,0.4572,20.0,15.0,,,,,
1778774406045470,FILL,maker_bid_hit,btc-updown-5m-1778774200,Up,0.49,20.0,15.0,,,,,
1778774228585034,FILL,maker_bid_hit,btc-updown-5m-1778774200,Down,0.5128,20.0,15.0,,,,,
1778774497272242,FILL,maker_bid_hit,btc-updown-5m-1778774200,Up,0.4449,20.0,15.0,,,,,
1778774215167885,FILL,maker_bid_hit,btc-updown-5m-1778774200,Up,0.4645,20.0,5.0,,,,,
1778774423908709,FILL,maker_bid_hit,btc-updown-5m-1778774200,Down,0.4366,20.0,10.0,,,,,
1778774372642596,FILL,maker_bid_hit,btc-updown-5m-1778774200,Down,0.4091,20.0,15.0,,,,,
1778774252868105,MERGE,merge_paired_>=5,btc-updown-5m-1778774200,BOTH,,14.0,,,,,,
1778774302757502,MERGE,merge_paired_>=5,btc-updown-5m-1778774200,BOTH,,8.0,,,,,,
1778774500000000,LOG_SLUG_COMPLETE,slug_resolved,btc-updown-5m-1778774200,,,,,Down,-0.6276,,,
1778774720524325,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.5138,20.0,,,,,,
1778774760411761,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.5132,20.0,,,,,,
1778774797681914,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.5249,20.0,,,,,,
1778774755801579,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.5203,20.0,,,,,,
1778774719349462,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4713,20.0,,,,,,
1778774780470285,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4772,20.0,,,,,,
1778774691847820,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4647,20.0,,,,,,
1778774755460059,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.5199,20.0,,,,,,
1778774746098304,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4373,20.0,,,,,,
1778774788603944,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.5135,20.0,,,,,,
1778774713176233,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.536,20.0,,,,,,
1778774780947269,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4869,20.0,,,,,,
1778774672484232,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.5462,20.0,,,,,,
1778774551020077,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.5087,20.0,,,,,,
1778774577250221,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4662,20.0,,,,,,
1778774738942706,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4283,20.0,,,,,,
1778774564146922,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4766,20.0,,,,,,
1778774757092304,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.5076,20.0,,,,,,
1778774527950957,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.5315,20.0,,,,,,
1778774575801144,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.43,20.0,,,,,,
1778774593561963,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4767,20.0,,,,,,
1778774526372674,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.5127,20.0,,,,,,
1778774635770538,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4516,20.0,,,,,,
1778774639916173,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4417,20.0,,,,,,
1778774579234819,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4248,20.0,,,,,,
1778774778426522,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.449,20.0,,,,,,
1778774796464750,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4373,20.0,,,,,,
1778774527428680,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.5185,20.0,,,,,,
1778774518465899,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4505,20.0,,,,,,
1778774654253320,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4946,20.0,,,,,,
1778774698952831,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.5442,20.0,,,,,,
1778774782021754,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.5227,20.0,,,,,,
1778774704524448,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4737,20.0,,,,,,
1778774737935104,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4117,20.0,,,,,,
1778774711633028,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.5443,20.0,,,,,,
1778774727648303,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.5254,20.0,,,,,,
1778774526407451,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4339,20.0,,,,,,
1778774779961027,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.5392,20.0,,,,,,
1778774657918545,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4192,20.0,,,,,,
1778774788107575,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.5047,20.0,,,,,,
1778774605352263,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4487,20.0,,,,,,
1778774567245991,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.423,20.0,,,,,,
1778774507964026,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.498,20.0,,,,,,
1778774669136518,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.5168,20.0,,,,,,
1778774695024637,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.441,20.0,,,,,,
1778774625169142,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.431,20.0,,,,,,
1778774505658629,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4267,20.0,,,,,,
1778774594403955,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4236,20.0,,,,,,
1778774507023196,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4944,20.0,,,,,,
1778774700163766,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.5197,20.0,,,,,,
1778774780769408,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4206,20.0,,,,,,
1778774670759078,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4092,20.0,,,,,,
1778774669657473,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4585,20.0,,,,,,
1778774629834584,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.442,20.0,,,,,,
1778774628916328,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.5261,20.0,,,,,,
1778774706063303,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4942,20.0,,,,,,
1778774730786580,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4047,20.0,,,,,,
1778774661965094,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4817,20.0,,,,,,
1778774717157265,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4492,20.0,,,,,,
1778774581951574,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4937,20.0,,,,,,
1778774780746429,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4931,20.0,,,,,,
1778774643297817,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4705,20.0,,,,,,
1778774624708955,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.466,20.0,,,,,,
1778774587802467,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.406,20.0,,,,,,
1778774705992077,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4424,20.0,,,,,,
1778774738713194,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4964,20.0,,,,,,
1778774705085378,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4912,20.0,,,,,,
1778774696135786,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4763,20.0,,,,,,
1778774787771449,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.5058,20.0,,,,,,
1778774719963415,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4425,20.0,,,,,,
1778774571644005,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4417,20.0,,,,,,
1778774627781112,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4586,20.0,,,,,,
1778774610656186,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.433,20.0,,,,,,
1778774681555503,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4656,20.0,,,,,,
1778774741483267,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4122,20.0,,,,,,
1778774712166989,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4042,20.0,,,,,,
1778774641519652,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4516,20.0,,,,,,
1778774703097087,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4486,20.0,,,,,,
1778774784826591,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4386,20.0,,,,,,
1778774669577963,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4701,20.0,,,,,,
1778774686413676,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4306,20.0,,,,,,
1778774611817850,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.418,20.0,,,,,,
1778774534344881,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Down,0.4618,20.0,,,,,,
1778774799712965,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.5429,20.0,,,,,,
1778774501576982,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4628,20.0,,,,,,
1778774506973997,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.5372,20.0,,,,,,
1778774715525798,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4695,20.0,,,,,,
1778774714153001,POST_BID,post_initial_bid,btc-updown-5m-1778774500,Up,0.4059,20.0,,,,,,
